,workout_id,start_time,end_time,metrics_type,workout_type,leaderboard_rank,total_leaderboard_users,average_effort_score,achievements,leaderboard_percentile,title,description,ride_length,ride_duration,image_url,difficulty_estimate,fitness_discipline,ride_id,instructor_json,instructor_id,instructor_name,total_output,distance,calories,avg_output,avg_cadence,avg_resistance,avg_speed,avg_heart_rate,max_output,max_cadence,max_resistance,max_speed,max_heart_rate,hr_zone1,hr_zone2,hr_zone3,hr_zone4,hr_zone5,effort_score,output_per_min,duration_hrs
70,614f864c839649bfa43cac0768c88bf0,2023-02-10 16:24:06-05:00,2023-02-10 16:44:05-05:00,cycling,class,38356.0,82996,41.2,"[{'achievement_id': '05b09191e7424d0997ef97fccda8f75b', 'name': '5-Week Streak', 'slug': '5_week_streak', 'image_url': 'https://s3.amazonaws.com/peloton-achievement-images-prod/38a4c0b831ba42c08a62b36a61eebd95', 'description': 'Awarded for working out 5 weeks in a row.', 'achievement_count': 3}]",53.78572461323438,20 min Pick-Me-Up Ride,Elevate your mood in this collection of Hannah's Pick-Me-Up rides! Clip in and lift your spirits with Hannah Corbin. Happy riding!,1351.0,1200,https://s3.amazonaws.com/peloton-ride-images/0ccfd515fb484430aa3b5bd57b86af238c8a8cae/img_1675966398_12a41dd833434f43932d679ef4cdb287.png,6.756673511293634,cycling,ac6302faa8cb4aff9f2771efd758bff2,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,122.0,5.31,290.0,101.0,72.0,41.0,15.9,153.0,262.0,101.0,59.0,23.7,175.0,0.0,0.0,274.0,672.0,50.0,34.4,6.1,0.3333333333333333
71,5698ddc2f97f47b9acdcee2e8dd1cd54,2023-02-14 12:23:34-05:00,2023-02-14 12:43:32-05:00,cycling,class,34957.0,82336,41.2,[],57.543480373105325,20 min Low Impact Ride,"This class is spent primarily in the saddle to give your joints a smooth ride while still giving you a good sweat. Perfect for all levels, especially those recovering from an injury.",1368.0,1200,https://s3.amazonaws.com/peloton-ride-images/42780ace74da2bad7685fe06e59e73ee65cad9a3/img_1672932660_5446174a29f64b47afe5a207d04220cd.png,5.725267249757046,cycling,72e5d55049614dcd89a64e1d0db5413d,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,109.0,5.11,283.0,91.0,80.0,37.0,15.3,143.0,199.0,108.0,48.0,21.4,165.0,15.0,179.0,745.0,258.0,0.0,27.1,5.45,0.3333333333333333
72,dfccd254c04b42649079b5ea0847dc3b,2023-02-15 10:41:10-05:00,2023-02-15 11:01:09-05:00,cycling,class,22315.0,43523,37.7,"[{'achievement_id': 'c85486b591784c2f96b9bdafa3826066', 'name': 'Black History Month', 'slug': 'black_history_month', 'image_url': 'https://s3.amazonaws.com/peloton-achievement-images-prod/5819a0ed9e034acf8014defc91e5614a', 'description': 'Awarded for moving with power in classes celebrating Black History Month.', 'achievement_count': 1}]",48.72825862187809,20 min Motown Ride,"In celebration of BHM: Take a trip to Hitsville, USA and celebrate one of the greatest music labels of all time! Ride along with Hannah and sweat to the legendary Motown sound.",1361.0,1200,https://s3.amazonaws.com/peloton-ride-images/d7fede3e5ac5216168104572289d68661adc712f/img_1675964581_c1fa42ec882a4a8aa954c1d73b073d11.png,6.775250357653791,cycling,ce68ed9c31f943d29380bcafaf5d9c08,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,116.0,5.23,333.0,97.0,78.0,38.0,15.7,159.0,186.0,119.0,54.0,20.8,172.0,27.0,25.0,214.0,815.0,117.0,42.0,5.8,0.3333333333333333
73,c5cf7af6d5474807a5f9e3c4ae7fdafb,2023-02-16 16:16:59-05:00,2023-02-16 16:36:58-05:00,cycling,class,20308.0,33864,38.5,"[{'achievement_id': '5298b832e2274ad59cf8857240440fb2', 'name': '3-Day Streak', 'slug': '3_day_streak', 'image_url': 'https://s3.amazonaws.com/peloton-achievement-images-prod/b5a3058d09ad4470ba32343dad4ec245', 'description': 'Awarded for working out 3 days in a row.', 'achievement_count': 29}]",40.030711079612566,20 min 60s Pop Ride,Take a ride through the classic pop tracks of the 60s while you sweat it out on the Bike.,1367.0,1200,https://s3.amazonaws.com/peloton-ride-images/baf038468876f8690d50c1fe85dbcbd15b030dc6/img_1669671590_a84baac32a7540f4b8e1c3edf2cd94fc.png,6.8316639258484075,cycling,8f4f1043dbc34aa1a60ef607f39005b4,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,117.0,5.22,303.0,98.0,74.0,40.0,15.7,150.0,251.0,108.0,59.0,23.3,178.0,32.0,95.0,580.0,414.0,76.0,32.3,5.85,0.3333333333333333
74,5e6d41f1dc8941e09a159e7208af8966,2023-02-17 17:34:17-05:00,2023-02-17 17:54:16-05:00,cycling,class,53377.0,76157,37.5,"[{'achievement_id': '74104bad20fa4f33a175ab86bfcf4a86', 'name': '75 Rides', 'slug': '75_cycling_workouts', 'image_url': 'https://s3.amazonaws.com/peloton-achievement-images-prod/abaa02eda31f4dab94b86207cac81c56', 'description': 'Awarded for completing 75 Cycling workouts.', 'achievement_count': 1}]",29.911892537783793,20 min 90s Rock Ride,"Grab your air guitar and hop on the Bike for this high-energy, 90s rock themed ride.",1384.0,1200,https://s3.amazonaws.com/peloton-ride-images/f51876f403f2d01041d95e54f3a85d93f61f3be6/img_1607607819_e23552461cff4ce3903023f2d7839501.jpg,7.436101986547786,cycling,129584cf808c4f9fb932da4176d1d0c2,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,128.0,5.33,312.0,107.0,70.0,43.0,16.0,153.0,322.0,96.0,68.0,25.6,179.0,50.0,90.0,450.0,420.0,188.0,34.5,6.4,0.3333333333333333
75,06f46d49d8d7408da4bbf073a8ef7314,2023-02-23 11:25:42-05:00,2023-02-23 11:45:42-05:00,cycling,class,16508.0,30302,37.1,[],45.52174773942314,20 min Pop Ride,We dare you not to dance as you ride to all the hits from the pop music charts. Let’s party!,1380.0,1200,https://s3.amazonaws.com/peloton-ride-images/a5356efa13c9dd92ce6e08b7627f7aabe231d9e5/img_1634160455_706e9ceafca2443ba134bf7954408c4f.png,6.97209037402696,cycling,17e4dd5a957d49209e828928759dc3cb,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,123.0,5.35,368.0,102.0,75.0,40.0,16.1,170.0,358.0,128.0,69.0,26.6,187.0,1.0,50.0,69.0,324.0,754.0,45.0,6.15,0.3333333333333333
76,cace6cd34f1d442893bac7e5c9b69124,2023-02-24 11:26:48-05:00,2023-02-24 11:46:47-05:00,cycling,class,25610.0,51472,38.0,[],50.24479328566988,20 min 80s Rock Ride,Take a ride through the classic rock tracks of the 80s while you sweat it out on the Bike.,1380.0,1200,https://s3.amazonaws.com/peloton-ride-images/031fa3c32b9d8936f206692ab32feb12e2f82694/img_1635376306_fe556efa30aa4037a67000881dfa775e.png,7.280794821075347,cycling,9bc04aaaa0964a789b8abe158c275c9e,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,138.0,5.53,317.0,115.0,73.0,43.0,16.6,154.0,384.0,94.0,71.0,27.3,185.0,46.0,195.0,149.0,644.0,164.0,37.5,6.9,0.3333333333333333
77,b8b23e68c57c40a4b55a5ab5fd784a2f,2023-03-02 18:02:33-05:00,2023-03-02 18:22:31-05:00,cycling,class,12390.0,39416,38.0,[],68.56606454231783,20 min Latin Ride,Immerse yourself in the rhythm of the best of Latin music while dancing it out on the Bike.,1366.0,1200,https://s3.amazonaws.com/peloton-ride-images/3d684efec887efaf91c26f76d75596e231066740/img_1613575811_33fccbd827284f24bb2982fa4b9b6bc3.png,6.97432664756447,cycling,54814314d57241bcafb738e3117e2419,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,129.0,5.4,348.0,108.0,80.0,39.0,16.2,164.0,299.0,111.0,56.0,24.9,183.0,50.0,85.0,95.0,324.0,644.0,41.7,6.45,0.3333333333333333
78,93a73f74643d4da0a208e99e26f66f8a,2023-03-03 11:07:36-05:00,2023-03-03 11:18:47-05:00,cycling,scenic,43297.0,332643,,[],86.98394374750109,5 KM London Sightseeing Ride,"Bridges, Big Ben, and red buses, you'll experience them all as you ride around the near empty streets of Central London on this ride. Filmed by professionals on a closed course. Do not attempt to recreate.",954.0,954,https://s3.amazonaws.com/peloton-ride-images/37861f243a5e392aa11939fe6a8e011f4971692c/img_1666115779_7a632381669c466aa3afb6764ae5ca32.jpg,0.0,cycling,14122fcf41f44378884ab2c0142370ea,,,,76.0,3.11,174.0,113.0,81.0,40.0,16.7,154.0,293.0,123.0,66.0,24.7,174.0,0.0,85.0,100.0,422.0,45.0,21.5,4.779874213836478,0.265
79,ce8632f72b084b49a8dd83457315284c,2023-03-03 11:19:25-05:00,2023-03-03 11:30:41-05:00,cycling,scenic,50694.0,362315,,[],86.00830768806149,5 KM London Tower Bridge Ride,Ride along London's famous Embankment at sunrise as you make your way over the iconic Tower Bridge. Filmed by professionals on a closed course. Do not attempt to recreate.,953.0,953,https://s3.amazonaws.com/peloton-ride-images/ca008cdb1b9d639750ca628f136e7ca6ff2ae974/img_1666115737_34fe0186ca6f46cb9afca49475c0aa2b.jpg,0.0,cycling,13051c9b1a0744d3b2dac54a2e50f59b,,,,74.0,3.11,198.0,110.0,84.0,38.0,16.6,166.0,261.0,103.0,56.0,23.6,177.0,0.0,0.0,50.0,329.0,285.0,25.6,4.65897166841553,0.26472222222222225
80,624ff63508174da6a538bd9ca976698d,2023-03-06 16:25:40-05:00,2023-03-06 16:45:38-05:00,cycling,class,,0,38.4,[],,20 min 80s Pop Ride,Take a ride through the classic pop tracks of the 80s while you sweat it out on the Bike.,1350.0,1200,https://s3.amazonaws.com/peloton-ride-images/0ca1ca5608867c10eea16e865be7a11cee037869/img_1665068714_eefeb51bceeb40c6834211b6b1ded183.png,7.207704618198445,cycling,e119f84e6d064ffcb36e9c319022205a,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,145.0,5.59,318.0,118.0,67.0,45.0,16.6,153.0,341.0,96.0,69.0,26.1,181.0,28.0,156.0,195.0,648.0,169.0,38.3,7.25,0.3333333333333333
81,f4e15f56e13d4aa8a1ca08ae488e12b3,2023-03-10 18:16:03-05:00,2023-03-10 18:36:02-05:00,cycling,class,21420.0,57023,37.8,[],62.4362099503709,20 min Pick-Me-Up Ride,Elevate your mood in this collection of Hannah's Pick-Me-Up rides! Clip in and lift your spirits with Hannah Corbin. Happy riding!,1368.0,1200,https://s3.amazonaws.com/peloton-ride-images/4441bcbd48c0c01503ec1383cae21a761ea71cca/img_1678382791_bd183689a30d4c63b2bf18ad2b343226.png,6.617290600592513,cycling,b4d602cf80014014af504d60745fca68,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,126.0,5.36,316.0,105.0,73.0,42.0,16.1,157.0,298.0,105.0,64.0,24.9,185.0,0.0,0.0,370.0,503.0,226.0,36.6,6.3,0.3333333333333333
82,6e70a3cf53cd4c2a9023d1430b9b87e3,2023-03-14 13:00:30-04:00,2023-03-14 13:20:29-04:00,cycling,class,,0,37.3,"[{'achievement_id': '5dd309789c1540a7af67e50e4c0621cd', 'name': 'All For One 2022', 'slug': 'all_for_one_2022', 'image_url': 'https://s3.amazonaws.com/peloton-achievement-images-prod/58af4fb74a5e4f64bbe3294ee61746a8', 'description': 'Awarded for catching a vibe at the All For One 2022 music festival.', 'achievement_count': 1}, {'achievement_id': '4036702255e84f26bee944331ef92310', 'name': 'Artist Series', 'slug': 'artist_series', 'image_url': 'https://s3.amazonaws.com/peloton-achievement-images-prod/cacdcdb29cdc41c5b3465df248a53c33', 'description': 'Awarded for participating in an Artist Series Class. ', 'achievement_count': 1}, {'achievement_id': '2259b7ca61e148aaa31143aaf3c5c581', 'name': '10-Week Streak', 'slug': '10_week_streak', 'image_url': 'https://s3.amazonaws.com/peloton-achievement-images-prod/6c2c8d76c8b1417b83f44e7e635fe6ff', 'description': 'Awarded for working out 10 weeks in a row.', 'achievement_count': 2}, {'achievement_id': '657e50c747d6458480f1ba6a0fa94c6a', 'name': 'Dynamic Duo', 'slug': 'two_to_tango', 'image_url': 'https://s3.amazonaws.com/peloton-achievement-images-prod/2ae3065441fb4aa6afcc3226ef73f47f', 'description': 'Awarded for working out with a friend.', 'achievement_count': 9}]",,20 min AFO Ride: Becky G,This is your front-row ticket to another AFO ‘22 show. Catch the vibe and get ready to move.,1335.0,1200,https://s3.amazonaws.com/peloton-ride-images/f288a542349a78f6fbf7b73273147bb1fc91f1bc/img_1657738644_a3a7c0b8297e474eab5b69df76e8f09a.png,7.179876706296786,cycling,289f1d8d58fc4c4e94900c486721d2f4,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,129.0,5.39,306.0,105.0,80.0,39.0,16.1,153.0,298.0,113.0,65.0,24.9,182.0,0.0,25.0,51.0,740.0,175.0,37.9,6.45,0.3333333333333333
83,6b234bf7445942599d5947106d2e7fb2,2023-03-20 11:46:01-04:00,2023-03-20 12:06:00-04:00,cycling,class,,0,37.3,[],,20 min Low Impact Ride,"This class is spent primarily in the saddle to give your joints a smooth ride while still giving you a good sweat. Perfect for all levels, especially those recovering from an injury.",1375.0,1200,https://s3.amazonaws.com/peloton-ride-images/aefea7df7a0c6fa2470c3534c2ee7bd6a6b05ae3/img_1666275811_28cd7ac71f3147e2bb5f0e41a56c655a.png,5.674329174500086,cycling,5a433cf00d8f40c488efb08d78cf7260,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,128.0,5.5,290.0,104.0,75.0,41.0,16.3,149.0,195.0,99.0,54.0,21.2,171.0,0.0,54.0,303.0,606.0,10.0,31.2,6.4,0.3333333333333333
84,78551e81b1554d8cbeb81a8f7efe7d00,2023-03-23 10:46:25-04:00,2023-03-23 11:06:23-04:00,cycling,class,13266.0,31031,37.3,[],57.24920241049273,20 min Hip Hop Ride,"Old school, new school, East Coast and West Coast. Sweat to the beats of the hottest hip hop throughout history.",1360.0,1200,https://s3.amazonaws.com/peloton-ride-images/e16552ea60488681e74d626b21038a07f3aa20b7/img_1604587233_0b737144187d488b857fb76655ed294a.jpg,7.247922242569376,cycling,5c3d804673654312954737fc97608b70,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,133.0,5.44,305.0,111.0,76.0,41.0,16.3,165.0,351.0,111.0,67.0,26.4,177.0,0.0,0.0,0.0,430.0,426.0,34.2,6.65,0.3333333333333333
85,2e9f53060ae7439b853f011b01117102,2023-03-29 11:57:25-04:00,2023-03-29 12:17:25-04:00,cycling,class,18721.0,33864,37.2,[],44.71710370895346,20 min 60s Pop Ride,Take a ride through the classic pop tracks of the 60s while you sweat it out on the Bike.,1367.0,1200,https://s3.amazonaws.com/peloton-ride-images/baf038468876f8690d50c1fe85dbcbd15b030dc6/img_1669671590_a84baac32a7540f4b8e1c3edf2cd94fc.png,6.8316639258484075,cycling,8f4f1043dbc34aa1a60ef607f39005b4,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,122.0,5.31,321.0,102.0,73.0,41.0,15.9,156.0,225.0,104.0,55.0,22.4,178.0,41.0,134.0,90.0,750.0,159.0,39.7,6.1,0.3333333333333333
86,0f65f7bc494741e0a495bca2f31f81dc,2023-04-07 14:12:07-04:00,2023-04-07 14:32:07-04:00,cycling,class,32852.0,36684,37.5,[],10.445970995529386,20 min 90s Rock Ride,"Grab your air guitar and hop on the Bike for this high-energy, 90s rock themed ride.",1389.0,1200,https://s3.amazonaws.com/peloton-ride-images/38388e846be37707b65949922bff2c445644b163/img_1602776113_465ff65c9dad41d8928484548380bef5.jpg,7.2069634470083725,cycling,d14c0ae4cd7145289d842e89578e9df4,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,93.0,4.3,342.0,78.0,64.0,38.0,12.9,162.0,257.0,105.0,64.0,23.5,183.0,0.0,47.0,150.0,746.0,254.0,43.5,4.65,0.3333333333333333
87,80885fe83dce46e585f4412883995923,2023-04-13 16:18:39-04:00,2023-04-13 16:38:37-04:00,cycling,class,20198.0,60154,39.1,[],66.42284802340659,20 min Low Impact Ride,"This class is spent primarily in the saddle to give your joints a smooth ride while still giving you a good sweat. Perfect for all levels, especially those recovering from an injury.",1393.0,1200,https://s3.amazonaws.com/peloton-ride-images/35f1dd19a28a015e8039e1ab2e7abcdae9f8645f/img_1680898199_3c1ce76088c84bad83e938f044b45ef6.png,6.058770460110839,cycling,c31964656e8b490e8d829ae835ba6611,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,130.0,5.54,284.0,109.0,77.0,41.0,16.6,144.0,257.0,111.0,58.0,23.5,167.0,14.0,99.0,882.0,202.0,0.0,26.8,6.5,0.3333333333333333
88,7ea7a71b8bfb4fc5838787e7ebd5d22c,2023-04-19 11:20:29-04:00,2023-04-19 11:40:28-04:00,cycling,class,12579.0,26054,38.6,[],51.719505642127885,20 min Dance Music Ride,Jump into the mix and lose yourself in the party as we ride it out to some of the biggest tracks in dance music.,1394.0,1200,https://s3.amazonaws.com/peloton-ride-images/fdd1601e6143cd7700dbbb0e9f6c5cadecfdb1ef/img_1680898217_6913dd0ef0314cda8d42c44aa2d9c744.png,6.7897679619793125,cycling,d74c0a862ce64b92b0727d3180e3e523,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,117.0,5.24,336.0,98.0,74.0,40.0,15.7,160.0,297.0,123.0,62.0,24.8,179.0,17.0,46.0,213.0,695.0,227.0,41.7,5.85,0.3333333333333333
89,5e07c2fc8c474928bf3ccfa37e50587e,2023-04-27 11:35:48-04:00,2023-04-27 11:55:48-04:00,cycling,class,13383.0,32126,38.3,[],58.34215277345452,20 min 2000s Ride,Take a ride through the classic tracks of the 2000s while you sweat it out on the Bike.,1385.0,1200,https://s3.amazonaws.com/peloton-ride-images/e58fc47e08db0f6bf26edfcccf3af2a81a5f39cf/img_1682107218_c7260f2e565047d9b79a1a09d912bfbc.png,7.004054897067998,cycling,5ece05e24df64221905a2b3e0e27ed04,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,131.0,5.42,349.0,109.0,73.0,42.0,16.2,164.0,288.0,115.0,96.0,24.5,186.0,30.0,97.0,134.0,457.0,480.0,41.3,6.55,0.3333333333333333
90,eab31dba2b2648afb1560d2ffe831080,2023-04-28 10:50:41-04:00,2023-04-28 11:20:40-04:00,cycling,class,16592.0,37229,,"[{'achievement_id': 'bac5aefabb2940ba8f0a170fc9d63bf0', 'name': 'Best Output', 'slug': 'best_output', 'image_url': 'https://s3.amazonaws.com/peloton-achievement-images-prod/c302f0a5128e4e5bb72ba659caac1ec2', 'description': 'Personal best output in a workout.', 'achievement_count': 32}]",55.432592871148834,30 min Disney Villains Ride,Experience the enchantment of Disney as Hannah brings the magic with a playlist featuring some of the most villainous characters ever created!,1989.0,1800,https://s3.amazonaws.com/peloton-ride-images/91a8549e70441f11688d66a90feaa0ac64f5922a/img_1682008941_952b5e79f59e4259b1af5cbb6449e79c.png,6.932919954904172,cycling,de6108bb534a40bf8c927850b3b13ef1,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,187.0,8.06,526.0,104.0,77.0,40.0,16.1,167.0,246.0,123.0,61.0,23.1,185.0,0.0,8.0,215.0,794.0,723.0,65.1,6.233333333333333,0.5
91,f6b0e2afdbac4cb0913db2244db5a461,2023-05-03 11:52:52-04:00,2023-05-03 12:12:50-04:00,cycling,class,,0,38.3,[],,20 min Pop Ride,We dare you not to dance as you ride to all the hits from the pop music charts. Let’s party!,1361.0,1200,https://s3.amazonaws.com/peloton-ride-images/b0c9cb8202fae37ff7e24b0cb8ed3476e0eb1e09/img_1682254470_3202268786824149b82bf206047b9959.png,7.053312788906009,cycling,b0f899ebcc1a4a6c95e2a5369473211e,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,119.0,5.2,365.0,99.0,75.0,40.0,15.6,170.0,213.0,118.0,57.0,21.9,184.0,0.0,35.0,45.0,410.0,707.0,45.9,5.95,0.3333333333333333
92,01b7ac5bbb2d41239fe938feebc3e8d3,2023-05-08 12:24:11-04:00,2023-05-08 12:44:11-04:00,cycling,class,24591.0,43767,39.3,[],43.81383233943382,20 min Rock Ride,Rock and ride to the hottest tracks in the history of rock and roll.,1331.0,1200,https://s3.amazonaws.com/peloton-ride-images/8bee5a3bb63d73e03d402cb5a980a89719dcaad4/img_1683317618_a6169e776765405da97f273eb371f341.png,6.875,cycling,df5472e7baa74215a914251872b1d79c,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,130.0,5.52,367.0,109.0,80.0,40.0,16.6,170.0,249.0,114.0,60.0,23.2,192.0,7.0,56.0,84.0,305.0,745.0,44.3,6.5,0.3333333333333333
93,f233d40bf8d04372b8d3414ac813fd13,2023-05-09 12:12:59-04:00,2023-05-09 12:48:33-04:00,cycling,freestyle,,0,,[],,35 min Just Ride,,,2134,,,,00000000000000000000000000000000,"{'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}",,JUST RIDE,199.0,8.9,545.0,93.0,79.0,37.0,15.0,151.0,268.0,106.0,65.0,23.9,180.0,110.0,215.0,685.0,847.0,265.0,60.9,5.595126522961574,0.5927777777777777
94,bce0669f42f44d45be42c5234a009483,2023-05-11 18:14:27-04:00,2023-05-11 18:34:26-04:00,cycling,class,19821.0,41691,40.4,[],52.45736489889904,20 min 90s Ride,Take a ride through the classic tracks of the 90s while you sweat it out on the Bike.,1377.0,1200,https://s3.amazonaws.com/peloton-ride-images/e3a6039e76c55636c3dff938cdd46e712f7f2662/img_1682107165_29a886d0fdd44822be7bc48f2ae871ea.png,7.13152220784821,cycling,ec2e95379f5b47388f231dd5aab34e92,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,127.0,5.39,303.0,106.0,77.0,40.0,16.2,163.0,268.0,108.0,73.0,23.9,183.0,0.0,0.0,41.0,345.0,459.0,33.0,6.35,0.3333333333333333
95,a99406b1a29c40db937d99bee62b9a50,2023-05-16 14:01:49-04:00,2023-05-16 14:21:48-04:00,cycling,class,35251.0,85608,40.4,[],58.822773572563314,20 min Low Impact Ride,"This class is spent primarily in the saddle to give your joints a smooth ride while still giving you a good sweat. Perfect for all levels, especially those recovering from an injury.",1398.0,1200,https://s3.amazonaws.com/peloton-ride-images/adf89dc7f77b9ce3b74c8ffe7898ae2bad0a7a0f/img_1683817338_22f8d38c12d2419f8b3e7f0e57d1c20b.png,6.152105209501478,cycling,56c0698ca7984b7ca060c21eeb847278,,048f0ce00edb4427b2dced6cbeb107fd,Jess King,130.0,5.52,355.0,108.0,81.0,40.0,16.6,167.0,190.0,128.0,55.0,21.0,183.0,0.0,78.0,46.0,570.0,504.0,44.7,6.5,0.3333333333333333
96,edc54b6ba6874d4280fbf59b6d473cb5,2023-05-19 15:00:34-04:00,2023-05-19 15:15:32-04:00,cycling,class,8390.0,28996,,[],71.06497447923851,15 min R&B Ride,"Old school, new school, and everything in between. You'll recognize these smooth beats and won't be able to resist the greatest R&B hits from past and present.",1125.0,900,https://s3.amazonaws.com/peloton-ride-images/253cf0cd366f12d782f824bf2bd70a3cac16d46c/img_1683921724_525997e91fee4594b056865da47fe85d.png,6.430534351145038,cycling,231dce2dea5943c79acf38dc74334790,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,97.0,4.1,252.0,108.0,83.0,38.0,16.4,160.0,208.0,125.0,48.0,21.7,183.0,11.0,84.0,195.0,332.0,276.0,29.1,6.466666666666667,0.25
97,b044eefd4a7d41ed9623586f31c08f97,2023-05-23 13:49:15-04:00,2023-05-23 14:09:14-04:00,cycling,class,9778.0,22898,41.0,"[{'achievement_id': 'ffad6ee510ee415fbc2386d42448503e', 'name': '20-Week Streak', 'slug': '20_week_streak', 'image_url': 'https://s3.amazonaws.com/peloton-achievement-images-prod/ddda53770d7348609f1f32fe56947106', 'description': 'Awarded for working out 20 weeks in a row.', 'achievement_count': 1}]",57.29758057472269,20 min 80s Pop Ride,Take a ride through the classic pop tracks of the 80s while you sweat it out on the Bike.,1346.0,1200,https://s3.amazonaws.com/peloton-ride-images/dae607e3a7c215a57bec71a922dede2cd78827f7/img_1684524595_061c661393d9415c81ac4c8abf22b18f.png,7.236066530493143,cycling,2dde46d656cd48e8add8c4ed760ae1e5,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,142.0,5.65,358.0,119.0,68.0,45.0,17.0,166.0,327.0,100.0,67.0,25.7,183.0,0.0,51.0,180.0,346.0,620.0,42.8,7.1,0.3333333333333333
98,193bdd71d8c84567b776af18e7fab92b,2023-05-24 16:59:49-04:00,2023-05-24 17:19:49-04:00,cycling,class,12050.0,54896,41.2,[],78.04940250655785,20 min Low Impact Ride,"This class is spent primarily in the saddle to give your joints a smooth ride while still giving you a good sweat. Perfect for all levels, especially those recovering from an injury.",1400.0,1200,https://s3.amazonaws.com/peloton-ride-images/f3526ca9ac695967a936bd645ffabaea316f21eb/img_1682252690_81a089e9d52d4404b4b9453cd44c5f8a.png,5.961838259175057,cycling,42f83355c9a94bffa8417ec0ab313e3b,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,141.0,5.73,323.0,118.0,77.0,42.0,17.2,164.0,183.0,95.0,52.0,20.7,180.0,3.0,0.0,124.0,626.0,285.0,38.9,7.05,0.3333333333333333
99,f37cc177170a4129ad6657a07b20e0c5,2023-05-30 12:21:52-04:00,2023-05-30 12:41:52-04:00,cycling,class,11481.0,41643,41.4,"[{'achievement_id': '6564e29ed99e46aa80faa870daa57131', 'name': 'Century Club: Cycling', 'slug': '100_cycling_workouts', 'image_url': 'https://s3.amazonaws.com/peloton-achievement-images-prod/0595eb307fcd421b92cb4b05ed9803c3', 'description': 'Awarded for completing 100 Cycling workouts.', 'achievement_count': 1}]",72.42994020603703,20 min Pick-Me-Up Ride,Elevate your mood in this collection of Hannah's Pick-Me-Up rides! Clip in and lift your spirits with Hannah Corbin. Happy riding!,1381.0,1200,https://s3.amazonaws.com/peloton-ride-images/14ccaad84d74f0b62a1b6932833d09731b31ab4d/img_1684434297_5f6393fbcb8c4eafbf7e7bffce55c0f3.png,6.517029972752043,cycling,20e3fe8cc8e848e18bed611dfcb942b5,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,133.0,5.55,326.0,110.0,77.0,41.0,16.6,158.0,250.0,99.0,62.0,23.3,180.0,0.0,121.0,105.0,678.0,224.0,39.4,6.65,0.3333333333333333
100,fb257a31435b44f78192cd71460584ee,2023-06-09 13:48:19-04:00,2023-06-09 14:08:19-04:00,cycling,class,23726.0,42409,40.8,[],44.05432809073545,20 min Classic Rock Ride,Clip in and jam out to the timeless tracks of rock and roll. Rock on!,1342.0,1200,https://s3.amazonaws.com/peloton-ride-images/2eb09b101100aef3864e42f745389fb93ea27333/img_1684688334_12aca0f1b454478ba2fb008141d12ec0.png,6.916288909035963,cycling,f4f5d5bb265148d99c43e709cb3c0e30,,561f95c405734d8488ed8dcc8980d599,Hannah Corbin,126.0,5.34,313.0,105.0,79.0,39.0,16.0,154.0,411.0,122.0,78.0,28.0,179.0,0.0,144.0,301.0,511.0,169.0,34.7,6.3,0.3333333333333333
