,created_at,device_type,end_time,fitness_discipline,has_pedaling_metrics,has_leaderboard_metrics,id,is_total_work_personal_record,is_outdoor,metrics_type,name,peloton_id,platform,start_time,status,timezone,title,total_work,user_id,workout_type,total_video_watch_time_seconds,total_video_buffering_seconds,v2_total_video_watch_time_seconds,v2_total_video_buffering_seconds,total_music_audio_play_seconds,total_music_audio_buffer_seconds,service_id,created,device_time_created_at,strava_id,fitbit_id,effort_zones,is_splits_personal_record,ride
40,1701709384,home_bike_v1,1701711189,cycling,True,True,f4f9ca8074ef44cd8bc4df88ad366de8,True,False,cycling,Scenic Ride,5a2929aa86a54ede8fad8c426ebc8ca0,home_bike,1701709389,COMPLETE,Etc/GMT+5,,225131.12,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,1808.0,0.0,1808.0,0.0,,1701709384,1701691383,,,"{'total_effort_points': 56.9, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 63, 'heart_rate_z2_duration': 130, 'heart_rate_z3_duration': 426, 'heart_rate_z4_duration': 1170, 'heart_rate_z5_duration': 0}}",False,
41,1701461969,home_bike_v1,1701463829,cycling,True,True,bec595a85bd24e5cb9673dc005d3bcb1,False,False,cycling,Cycling Workout,3bc543815b7540268f8f723a8d10e907,home_bike,1701462029,COMPLETE,Etc/GMT+5,,181588.14,d181e93bdc6c42d3b388a8e72c3b62a6,class,0,0,1888.0,1.0,,,,1701461969,1701443968,,,"{'total_effort_points': 64.3, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 0, 'heart_rate_z2_duration': 48, 'heart_rate_z3_duration': 307, 'heart_rate_z4_duration': 1442, 'heart_rate_z5_duration': 0}}",False,
42,1701357101,home_bike_v1,1701358906,cycling,True,True,52e0263e5e0b42fdb6f7307b9aaf578a,False,False,cycling,Scenic Ride,a5fcaabcee2c4df9b0acd518e7f46c1b,home_bike,1701357106,COMPLETE,Etc/GMT+5,,180111.72,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,1810.0,0.0,1810.0,0.0,,1701357101,1701339101,,,"{'total_effort_points': 64.7, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 4, 'heart_rate_z2_duration': 79, 'heart_rate_z3_duration': 226, 'heart_rate_z4_duration': 1373, 'heart_rate_z5_duration': 111}}",False,
43,1701271614,home_bike_v1,1701273420,cycling,True,True,36f543dcc0564c28bfcc0d4fd474415e,False,False,cycling,Scenic Ride,661d770ff0dd4ab5a8129974f90a6fda,home_bike,1701271620,COMPLETE,Etc/GMT+5,,193901.19,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,1810.0,0.0,1810.0,0.0,,1701271614,1701253614,,,"{'total_effort_points': 68.1, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 0, 'heart_rate_z2_duration': 44, 'heart_rate_z3_duration': 109, 'heart_rate_z4_duration': 1356, 'heart_rate_z5_duration': 282}}",False,
44,1701104582,home_bike_v1,1701106383,cycling,True,False,609f2bc80104453c9cd0556a46bf2e96,False,False,cycling,Cycling Workout,,home_bike,1701104582,COMPLETE,America/New_York,30 min Just Ride,187861.56,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,1.0,1701104582,1701086582,,,"{'total_effort_points': 41.7, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 0, 'heart_rate_z2_duration': 197, 'heart_rate_z3_duration': 1184, 'heart_rate_z4_duration': 401, 'heart_rate_z5_duration': 0}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '30 min Just Ride', 'scheduled_start_time': 1701104582, 'duration': 1801, 'instructor': {'name': 'TIME GOAL', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/freestyle-goal-time.png'}}"
45,1701026731,home_bike_v1,1701028536,cycling,True,True,d85a136f5b3c4bd998b2a11ca2582c77,False,False,cycling,Scenic Ride,f8fe59424a1a4c53963cf5d7d46099e4,home_bike,1701026736,COMPLETE,Etc/GMT+5,,200171.05,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,1790.0,0.0,1790.0,0.0,,1701026731,1701008730,,,"{'total_effort_points': 62.0, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 7, 'heart_rate_z2_duration': 25, 'heart_rate_z3_duration': 373, 'heart_rate_z4_duration': 1283, 'heart_rate_z5_duration': 74}}",False,
46,1700756819,home_bike_v1,1700758623,cycling,True,True,b63aa63bffc44a0ca778d65aaa9a34b4,False,False,cycling,Scenic Ride,907ed14a919a4fc983f72e459c290a2b,home_bike,1700756824,COMPLETE,Etc/GMT+5,,161386.82,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,1809.0,0.0,1809.0,0.0,,1700756819,1700738819,,,"{'total_effort_points': 65.9, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 0, 'heart_rate_z2_duration': 14, 'heart_rate_z3_duration': 241, 'heart_rate_z4_duration': 1394, 'heart_rate_z5_duration': 130}}",False,
47,1700680242,home_bike_v1,1700682043,cycling,True,False,a75d40c4670341cfb7dc4c1b64ed8e43,False,False,cycling,Cycling Workout,,home_bike,1700680241,COMPLETE,America/New_York,30 min Just Ride,167071.48,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1700680242,1700662241,,,"{'total_effort_points': 67.8, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 2, 'heart_rate_z2_duration': 73, 'heart_rate_z3_duration': 65, 'heart_rate_z4_duration': 1559, 'heart_rate_z5_duration': 86}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '30 min Just Ride', 'scheduled_start_time': 1700680241, 'duration': 1802, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}"
48,1700235890,home_bike_v1,1700237695,cycling,True,True,0d2204b491984469a4fe0ce3fb2c2669,False,False,cycling,Scenic Ride,58aa4a1ab8484aa1af5f9f60f531b350,home_bike,1700235895,COMPLETE,Etc/GMT+5,,183560.93,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,1808.0,0.0,1808.0,0.0,,1700235890,1700217890,,,"{'total_effort_points': 52.5, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 24, 'heart_rate_z2_duration': 60, 'heart_rate_z3_duration': 812, 'heart_rate_z4_duration': 888, 'heart_rate_z5_duration': 0}}",False,
49,1700155595,home_bike_v1,1700157400,cycling,True,True,6c63d778f74f43fc9b0977ca53f27ccc,False,False,cycling,Scenic Ride,e7313b0890af434ca3a09fb6b93c918d,home_bike,1700155600,COMPLETE,Etc/GMT+5,,186733.46,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,1813.0,0.0,1813.0,0.0,,1700155595,1700137595,,,"{'total_effort_points': 49.6, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 10, 'heart_rate_z2_duration': 220, 'heart_rate_z3_duration': 718, 'heart_rate_z4_duration': 826, 'heart_rate_z5_duration': 0}}",False,
50,1700067636,home_bike_v1,1700069138,cycling,True,False,ea48790381fc4213bb411fad8dde19c1,False,False,cycling,Cycling Workout,,home_bike,1700067636,COMPLETE,America/New_York,25 min Just Ride,148896.61,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1700067636,1700049636,,,"{'total_effort_points': 39.1, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 14, 'heart_rate_z2_duration': 114, 'heart_rate_z3_duration': 833, 'heart_rate_z4_duration': 531, 'heart_rate_z5_duration': 0}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '25 min Just Ride', 'scheduled_start_time': 1700067636, 'duration': 1502, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}"
51,1699990097,home_bike_v1,1699991899,cycling,True,False,fcbb7ba6f18440158894cd63fe9839ef,False,False,cycling,Cycling Workout,,home_bike,1699990097,COMPLETE,America/New_York,30 min Just Ride,182618.13,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1699990097,1699972097,,,"{'total_effort_points': 54.0, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 0, 'heart_rate_z2_duration': 125, 'heart_rate_z3_duration': 681, 'heart_rate_z4_duration': 931, 'heart_rate_z5_duration': 48}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '30 min Just Ride', 'scheduled_start_time': 1699990097, 'duration': 1802, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}"
52,1699888596,home_bike_v1,1699890398,cycling,True,False,11a9351303c04392a035851d2d28a50a,False,False,cycling,Cycling Workout,,home_bike,1699888596,COMPLETE,America/New_York,30 min Just Ride,170036.82,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1699888596,1699870596,,,"{'total_effort_points': 53.6, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 0, 'heart_rate_z2_duration': 129, 'heart_rate_z3_duration': 723, 'heart_rate_z4_duration': 903, 'heart_rate_z5_duration': 44}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '30 min Just Ride', 'scheduled_start_time': 1699888596, 'duration': 1802, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}"
53,1699821430,home_bike_v1,1699824135,cycling,True,True,22c7898e7cef403296c387188689bd73,False,False,cycling,Scenic Ride,a91276da2fd549929e0fc88a602848bf,home_bike,1699821435,COMPLETE,Etc/GMT+5,,270697.11,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,2707.0,0.0,2707.0,0.0,,1699821430,1699803430,,,"{'total_effort_points': 60.5, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 14, 'heart_rate_z2_duration': 226, 'heart_rate_z3_duration': 1968, 'heart_rate_z4_duration': 469, 'heart_rate_z5_duration': 0}}",False,
54,1699752937,home_bike_v1,1699756540,cycling,True,False,8a2eaf606bb040c5b694265631b9d645,False,False,cycling,Cycling Workout,,home_bike,1699752937,COMPLETE,America/New_York,60 min Entertainment Ride,348802.37,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,1.0,1699752937,1699734937,,,"{'total_effort_points': 81.3, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 0, 'heart_rate_z2_duration': 146, 'heart_rate_z3_duration': 2728, 'heart_rate_z4_duration': 632, 'heart_rate_z5_duration': 0}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '60 min Entertainment Ride', 'scheduled_start_time': 1699752937, 'duration': 3603, 'instructor': {'name': 'ENTERTAINMENT', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/entertainment_2x.png'}}"
55,1699633601,home_bike_v1,1699635438,cycling,True,True,fab42fa11c5a4b59b5fdf18e9efa91ce,False,False,cycling,Cycling Workout,1a7aa681ad9341e48493dcfd6af0ddaa,home_bike,1699633661,COMPLETE,Etc/GMT+5,,196674.86,d181e93bdc6c42d3b388a8e72c3b62a6,class,0,0,1903.0,1.0,,,,1699633601,1699615601,,,"{'total_effort_points': 62.9, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 20, 'heart_rate_z2_duration': 29, 'heart_rate_z3_duration': 369, 'heart_rate_z4_duration': 1004, 'heart_rate_z5_duration': 374}}",False,
56,1699548618,home_bike_v1,1699550423,cycling,True,True,b9d9859ada0f48c7bef43bcdd908804d,False,False,cycling,Scenic Ride,24a54ddadc554b4cba8aa594978fb974,home_bike,1699548623,COMPLETE,Etc/GMT+5,,200516.65,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,1809.0,0.0,1809.0,0.0,,1699548618,1699530617,,,"{'total_effort_points': 60.3, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 15, 'heart_rate_z2_duration': 113, 'heart_rate_z3_duration': 350, 'heart_rate_z4_duration': 1005, 'heart_rate_z5_duration': 297}}",False,
57,1699459114,home_bike_v1,1699460919,cycling,True,True,9d85c6e839024ffda86028216eaaad9d,False,False,cycling,Scenic Ride,d19e705878004d3db409ac97802f8643,home_bike,1699459119,COMPLETE,Etc/GMT+5,,207866.56,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,1809.0,0.0,1809.0,0.0,,1699459114,1699441114,,,"{'total_effort_points': 64.9, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 0, 'heart_rate_z2_duration': 90, 'heart_rate_z3_duration': 169, 'heart_rate_z4_duration': 1161, 'heart_rate_z5_duration': 355}}",False,
58,1699373043,home_bike_v1,1699375145,cycling,True,False,451c1e27eb694c44ad468563d67cd6a7,False,False,cycling,Cycling Workout,,home_bike,1699373043,COMPLETE,America/New_York,35 min Just Ride,215624.32,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1699373043,1699355043,,,"{'total_effort_points': 58.9, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 15, 'heart_rate_z2_duration': 155, 'heart_rate_z3_duration': 913, 'heart_rate_z4_duration': 976, 'heart_rate_z5_duration': 0}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '35 min Just Ride', 'scheduled_start_time': 1699373043, 'duration': 2102, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}"
59,1699283967,home_bike_v1,1699286069,cycling,True,False,2c6db95344764203b2e7775ddc862718,False,False,cycling,Cycling Workout,,home_bike,1699283967,COMPLETE,America/New_York,35 min Just Ride,209785.02,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1699283967,1699265967,,,"{'total_effort_points': 70.8, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 0, 'heart_rate_z2_duration': 84, 'heart_rate_z3_duration': 487, 'heart_rate_z4_duration': 1374, 'heart_rate_z5_duration': 132}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '35 min Just Ride', 'scheduled_start_time': 1699283967, 'duration': 2102, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}"
60,1699121452,home_bike_v1,1699123257,cycling,True,True,d0d1f51310e3465cb71e4c4f5abb7425,False,False,cycling,Scenic Ride,7d18fd492b094cdb9f94d71486fbed16,home_bike,1699121457,COMPLETE,Etc/GMT+4,,195163.53,d181e93bdc6c42d3b388a8e72c3b62a6,scenic,0,0,1809.0,0.0,1807.0,0.0,,1699121452,1699107052,,,"{'total_effort_points': 68.6, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 8, 'heart_rate_z2_duration': 25, 'heart_rate_z3_duration': 70, 'heart_rate_z4_duration': 1052, 'heart_rate_z5_duration': 621}}",False,
61,1699015048,home_bike_v1,1699016876,cycling,True,True,4fbc5027efd344a6be4f8bbd4f9ae0e1,False,False,cycling,Cycling Workout,e7e5017e84454d5aa41c988f96b2a298,home_bike,1699015108,COMPLETE,Etc/GMT+4,,181624.4,d181e93bdc6c42d3b388a8e72c3b62a6,class,0,0,1862.0,1.0,,,,1699015048,1699000648,,,,False,
62,1698932003,home_bike_v1,1698933863,cycling,True,True,f01b974f0e474fde815c8b4175562dbf,False,False,cycling,Cycling Workout,db74d2bc4e51495090ac02946660bc08,home_bike,1698932063,COMPLETE,Etc/GMT+4,,192909.01,d181e93bdc6c42d3b388a8e72c3b62a6,class,0,0,1925.0,2.0,,,,1698932003,1698917602,,,"{'total_effort_points': 68.4, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 0, 'heart_rate_z2_duration': 0, 'heart_rate_z3_duration': 172, 'heart_rate_z4_duration': 487, 'heart_rate_z5_duration': 1136}}",False,
63,1698843274,home_bike_v1,1698845085,cycling,True,False,6f0660811e8a4ac38d112c3ff4b6106e,False,False,cycling,Cycling Workout,,home_bike,1698843274,COMPLETE,America/New_York,30 min Just Ride,186805.9,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1698843274,1698828874,,,"{'total_effort_points': 45.9, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 4, 'heart_rate_z2_duration': 124, 'heart_rate_z3_duration': 1088, 'heart_rate_z4_duration': 573, 'heart_rate_z5_duration': 0}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '30 min Just Ride', 'scheduled_start_time': 1698843274, 'duration': 1811, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}"
64,1698677157,home_bike_v1,1698678659,cycling,True,False,c7f46b9f780d4bf2bc56166f3768bae0,False,False,cycling,Cycling Workout,,home_bike,1698677157,COMPLETE,America/New_York,25 min Just Ride,169947.66,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1698677157,1698662757,,,"{'total_effort_points': 41.7, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 12, 'heart_rate_z2_duration': 107, 'heart_rate_z3_duration': 715, 'heart_rate_z4_duration': 656, 'heart_rate_z5_duration': 0}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '25 min Just Ride', 'scheduled_start_time': 1698677157, 'duration': 1502, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}"
65,1698440868,home_bike_v1,1698442100,cycling,True,True,3ca91d4a18b3464dbeee5b3dad8257ea,False,False,cycling,Cycling Workout,90bfe0dfd6064e1fa9b7daa843d11f0a,home_bike,1698440928,COMPLETE,Etc/GMT+4,,151945.92,d181e93bdc6c42d3b388a8e72c3b62a6,class,0,0,1268.0,3.0,,,,1698440868,1698426468,,,"{'total_effort_points': 35.2, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 5, 'heart_rate_z2_duration': 68, 'heart_rate_z3_duration': 521, 'heart_rate_z4_duration': 583, 'heart_rate_z5_duration': 20}}",False,
66,1698351991,home_bike_v1,1698353235,cycling,True,True,8e95eb41fad14a32b9c1ae6c395d409c,False,False,cycling,Cycling Workout,94762e0d79b04009838ad2fa025500f5,home_bike,1698352051,COMPLETE,Etc/GMT+4,,140351.03,d181e93bdc6c42d3b388a8e72c3b62a6,class,0,0,1300.0,3.0,,,,1698351991,1698337590,,,"{'total_effort_points': 41.0, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 17, 'heart_rate_z2_duration': 75, 'heart_rate_z3_duration': 204, 'heart_rate_z4_duration': 852, 'heart_rate_z5_duration': 49}}",False,
67,1698246654,home_bike_v1,1698248499,cycling,True,True,f1ad387f24ca4de399741b8106005113,False,False,cycling,Cycling Workout,f7031d205fd8481bb6613122f54394da,home_bike,1698246714,COMPLETE,Etc/GMT+4,,199572.64,d181e93bdc6c42d3b388a8e72c3b62a6,class,0,0,1900.0,1.0,,,,1698246654,1698232254,,,"{'total_effort_points': 66.6, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 10, 'heart_rate_z2_duration': 39, 'heart_rate_z3_duration': 182, 'heart_rate_z4_duration': 1211, 'heart_rate_z5_duration': 353}}",False,
68,1698157904,home_bike_v1,1698159407,cycling,True,False,0041a1b90c3f4281998156a24b2db159,False,False,cycling,Cycling Workout,,home_bike,1698157904,COMPLETE,America/New_York,25 min Just Ride,152020.75,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1698157904,1698143504,,,"{'total_effort_points': 38.0, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 0, 'heart_rate_z2_duration': 179, 'heart_rate_z3_duration': 770, 'heart_rate_z4_duration': 469, 'heart_rate_z5_duration': 50}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '25 min Just Ride', 'scheduled_start_time': 1698157904, 'duration': 1503, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}"
69,1697997242,home_bike_v1,1697998502,cycling,True,True,f258e0bf4c7f440fbecb7b184a4b186e,False,False,cycling,Cycling Workout,202c642d2fc04dbba467fd105c55f816,home_bike,1697997302,COMPLETE,Etc/GMT+4,,131853.56,d181e93bdc6c42d3b388a8e72c3b62a6,class,0,0,1302.0,2.0,,,,1697997242,1697982841,,,"{'total_effort_points': 42.1, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 2, 'heart_rate_z2_duration': 60, 'heart_rate_z3_duration': 197, 'heart_rate_z4_duration': 867, 'heart_rate_z5_duration': 71}}",False,
70,1697910261,home_bike_v1,1697912363,cycling,True,False,dc8fb7c3f74e465799aa6ee72324df59,False,False,cycling,Cycling Workout,,home_bike,1697910261,COMPLETE,America/New_York,35 min Just Ride,216960.52,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1697910261,1697895861,,,"{'total_effort_points': 53.0, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 0, 'heart_rate_z2_duration': 128, 'heart_rate_z3_duration': 1314, 'heart_rate_z4_duration': 625, 'heart_rate_z5_duration': 10}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '35 min Just Ride', 'scheduled_start_time': 1697910261, 'duration': 2102, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}"
71,1697818318,home_bike_v1,1697819578,cycling,True,True,b781628827ea45649de7747b13f1efa1,False,False,cycling,Cycling Workout,7b3838cb9cf64420abf38ae1f8e2fad1,home_bike,1697818378,COMPLETE,Etc/GMT+4,,140793.02,d181e93bdc6c42d3b388a8e72c3b62a6,class,0,0,1338.0,2.0,,,,1697818318,1697803918,,,"{'total_effort_points': 41.8, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 13, 'heart_rate_z2_duration': 65, 'heart_rate_z3_duration': 187, 'heart_rate_z4_duration': 678, 'heart_rate_z5_duration': 255}}",False,
72,1697732398,home_bike_v1,1697734505,cycling,True,False,00ccab01d46a4b7ea01a73fa6c2177e9,False,False,cycling,Cycling Workout,,home_bike,1697732398,COMPLETE,America/New_York,35 min Just Ride,220577.4,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1697732398,1697717998,,,"{'total_effort_points': 68.1, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 0, 'heart_rate_z2_duration': 98, 'heart_rate_z3_duration': 542, 'heart_rate_z4_duration': 1351, 'heart_rate_z5_duration': 55}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '35 min Just Ride', 'scheduled_start_time': 1697732398, 'duration': 2107, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}"
73,1697643062,home_bike_v1,1697644922,cycling,True,True,be0d8431f9114a98a8b563464c2a6178,False,False,cycling,Cycling Workout,fd559a80b7b04decbe3c41f4641092ad,home_bike,1697643122,COMPLETE,Etc/GMT+4,,190684.82,d181e93bdc6c42d3b388a8e72c3b62a6,class,0,0,1952.0,1.0,,,,1697643062,1697628661,,,"{'total_effort_points': 68.9, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 2, 'heart_rate_z2_duration': 30, 'heart_rate_z3_duration': 95, 'heart_rate_z4_duration': 843, 'heart_rate_z5_duration': 825}}",False,
74,1697557742,home_bike_v1,1697559545,cycling,True,False,58762fb43de94ef1a9fe319ee69fc393,False,False,cycling,Cycling Workout,,home_bike,1697557742,COMPLETE,America/New_York,30 min Just Ride,196622.56,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1697557742,1697543342,,,"{'total_effort_points': 57.2, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 2, 'heart_rate_z2_duration': 139, 'heart_rate_z3_duration': 470, 'heart_rate_z4_duration': 1056, 'heart_rate_z5_duration': 104}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '30 min Just Ride', 'scheduled_start_time': 1697557742, 'duration': 1803, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}"
75,1697466017,home_bike_v1,1697467819,cycling,True,False,9b5f1e253549409984f519de8f48edda,False,False,cycling,Cycling Workout,,home_bike,1697466016,COMPLETE,America/New_York,30 min Just Ride,183591.82,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1697466017,1697451616,,,"{'total_effort_points': 65.3, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 0, 'heart_rate_z2_duration': 47, 'heart_rate_z3_duration': 231, 'heart_rate_z4_duration': 1168, 'heart_rate_z5_duration': 337}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '30 min Just Ride', 'scheduled_start_time': 1697466016, 'duration': 1803, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}"
76,1697303923,home_bike_v1,1697305425,cycling,True,False,e48b5476e1fa44ffa8d9ec3fe4ec884b,False,False,cycling,Cycling Workout,,home_bike,1697303923,COMPLETE,America/New_York,25 min Just Ride,159379.77,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1697303923,1697289523,,,"{'total_effort_points': 49.3, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 2, 'heart_rate_z2_duration': 93, 'heart_rate_z3_duration': 364, 'heart_rate_z4_duration': 851, 'heart_rate_z5_duration': 176}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '25 min Just Ride', 'scheduled_start_time': 1697303923, 'duration': 1502, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}"
77,1697212736,home_bike_v1,1697215139,cycling,True,False,0c2f2e1e76274282baffca8da294fef1,False,False,cycling,Cycling Workout,,home_bike,1697212736,COMPLETE,America/New_York,40 min Just Ride,248271.91,d181e93bdc6c42d3b388a8e72c3b62a6,freestyle,0,0,,,,,,1697212736,1697198336,,,"{'total_effort_points': 73.9, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 55, 'heart_rate_z2_duration': 154, 'heart_rate_z3_duration': 716, 'heart_rate_z4_duration': 1322, 'heart_rate_z5_duration': 121}}",False,"{'id': '00000000000000000000000000000000', 'is_archived': False, 'title': '40 min Just Ride', 'scheduled_start_time': 1697212736, 'duration': 2403, 'instructor': {'name': 'JUST RIDE', 'image_url': 'https://s3.amazonaws.com/peloton-ride-images/just-ride-indoor.png'}}"
78,1697127952,home_bike_v1,1697129812,cycling,True,True,d5d6d99eb0964246bf404bc41819a398,False,False,cycling,Cycling Workout,a17604d42c2540e8b929903d9b9cb665,home_bike,1697128012,COMPLETE,Etc/GMT+4,,191903.06,d181e93bdc6c42d3b388a8e72c3b62a6,class,0,0,1951.0,2.0,,,,1697127952,1697113552,,,"{'total_effort_points': 59.8, 'heart_rate_zone_durations': {'heart_rate_z1_duration': 45, 'heart_rate_z2_duration': 45, 'heart_rate_z3_duration': 452, 'heart_rate_z4_duration': 1177, 'heart_rate_z5_duration': 76}}",False,
